,Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,iso
3357,Tuvalu,Gross Domestic Product (GDP),9158210.935,9013172.471,8837413.26,8666810.321,8521368.642,8392990.312,8322064.85,8010691.576,7863895.917,7832688.715,7782601.402,7984972.839,6706646.693,7308474.908,7853761.309,7709639.244,9450901.126,10609286.69,12657620.88,12411070.61,14319394.31,14836224.23,15249966.91,15876850.23,17509531.82,16633287.94,15641722.88,16520717.49,19780896.9,19675784.41,22300068.48,23626320,23910476.22,23131202.62,22782279.14,21897139.31,22308205.33,23724805.39,25618696.58,24482361.87,23812626.96,25825650.01,25872997.29,26207276.72,26793271.09,27727517.68,TUV
3374,U.R. of Tanzania: Mainland,Gross Domestic Product (GDP),4708188763,4904976340,5234794772,5394799624,5529669615,5856422819,6230380520,6255414841,6331093304,6543165650,6738836200,6704881605,6744591216,6584314016,6807033142,7119530521,7254197900,7611872155,7920916524,8237154664,8604900198,9095515327,9416357480,9808849583,10106383920,10466663392,10905984885,11267788360,11686580828,12252263653,12856765339,13627893708,14604136667,15609810498,16831789928,18072274282,18914545456,20515544693,21657562111,22823247076,24274551358,26193335108,27539938033,29540180265,31597698877,33796694981,U.R. of Tanzania: Mainland
3391,Uganda,Gross Domestic Product (GDP),3173743658,3260695539,3260695539,3260695539,3260695539,3217219599,3217219599,3260695539,3130267718,2738984253,2645864989,2747978798,2962129565,3150076159,3004559844,2995032762,3040571088,3235096441,3487832831,3728450847,3959023147,4176996022,4370395790,4678827088,5184305505,5671206954,6024204057,6355497078,6947640372,7406394272,7752846490,8432419752,9027490553,9583481470,10139643722,11154359656,11940670776,12903549613,14249131201,15231603248,16480436079,17448146700,18011919687,18857611803,19772705056,20836475026,UGA
3408,Ukraine,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,1.42797E+11,1.30375E+11,1.17408E+11,1.0071E+11,77613126053,68182675625,61334669358,59501829719,58345124091,58251287811,61682720138,67130669325,70715210238,77444900910,86579799986,89238865119,95995515080,1.03882E+11,1.06213E+11,90136060257,93824431779,98933435560,99084125988,99129148917,92633650473,83490914091,UKR
3425,United Arab Emirates,Gross Domestic Product (GDP),21011020138,24057388296,27545709599,31539956877,36112662705,38361623049,44131836268,51828606618,50612867583,63208971663,79909195372,82179884498,75399829399,71609284591,74702107235,72917422703,59088812745,62786906062,61281117569,69573589416,81923548813,82628176802,85392322048,86469202854,93907566835,1.01625E+11,1.07581E+11,1.16887E+11,1.18793E+11,1.24002E+11,1.39151E+11,1.41065E+11,1.44498E+11,1.57214E+11,1.72254E+11,1.80617E+11,1.98385E+11,2.04703E+11,2.11236E+11,2.00161E+11,2.03435E+11,2.14029E+11,2.28568E+11,2.39376E+11,2.46749E+11,2.56021E+11,ARE
3442,United Kingdom,Gross Domestic Product (GDP),1.04648E+12,1.08289E+12,1.1294E+12,1.20299E+12,1.17325E+12,1.15578E+12,1.18955E+12,1.21885E+12,1.26999E+12,1.31743E+12,1.29054E+12,1.28049E+12,1.3063E+12,1.36143E+12,1.3924E+12,1.4507E+12,1.49644E+12,1.57665E+12,1.66789E+12,1.71097E+12,1.72324E+12,1.70396E+12,1.71009E+12,1.75296E+12,1.82106E+12,1.86671E+12,1.91428E+12,1.97415E+12,2.03714E+12,2.10402E+12,2.18282E+12,2.24232E+12,2.29608E+12,2.37567E+12,2.43572E+12,2.50811E+12,2.57089E+12,2.6366E+12,2.62006E+12,2.50667E+12,2.55468E+12,2.59323E+12,2.62728E+12,2.67749E+12,2.7597E+12,2.82101E+12,GBR
3459,United States,Gross Domestic Product (GDP),4.33969E+12,4.48255E+12,4.71786E+12,4.98407E+12,4.95831E+12,4.94847E+12,5.21505E+12,5.45541E+12,5.75879E+12,5.94166E+12,5.92712E+12,6.08093E+12,5.96475E+12,6.24108E+12,6.69412E+12,6.9779E+12,7.22295E+12,7.47297E+12,7.78711E+12,8.07374E+12,8.22865E+12,8.22267E+12,8.51501E+12,8.74875E+12,9.10189E+12,9.3595E+12,9.71478E+12,1.01507E+13,1.06024E+13,1.10991E+13,1.15533E+13,1.16661E+13,1.18744E+13,1.22077E+13,1.26699E+13,1.30937E+13,1.34429E+13,1.3682E+13,1.36421E+13,1.32634E+13,1.35993E+13,1.3817E+13,1.41243E+13,1.43613E+13,1.47017E+13,1.50834E+13,USA
3476,Uruguay,Gross Domestic Product (GDP),8971982616,8982739141,8843251304,8875520878,9154496553,9691281838,10077475775,10195797548,10732235848,11394282599,12077842399,12307199266,11151393330,10498715165,10384042481,10537258593,11470500329,12380460398,12379383097,12538524364,12653376598,13055808294,14244310467,14615380740,15680711523,15453281356,16312727987,17117112579,17890616083,17543679081,17205109769,16543715735,15264557614,15387481310,16157500837,17362839378,18074481384,19256820243,20638721169,21514547401,23193401583,24390692278,25253656173,26424790347,27280625199,27548625861,URY
3490,USSR (Former),Gross Domestic Product (GDP),4.68915E+11,4.93339E+11,5.07249E+11,5.46393E+11,5.72597E+11,5.87639E+11,6.23871E+11,6.5606E+11,6.89542E+11,7.12672E+11,7.47611E+11,7.87239E+11,8.47411E+11,8.86878E+11,9.22786E+11,9.35726E+11,9.50122E+11,9.69856E+11,1.02032E+12,1.08971E+12,1.18143E+12,,,,,,,,,,,,,,,,,,,,,,,,,,USSR (Former)
3507,Uzbekistan,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,11171453785,11116490239,9871443324,9644920024,9143478519,9061186981,9215227629,9694419079,10120973328,10566296009,10988947902,11483450557,11965755491,12492248725,13454151877,14395942513,15446846305,16914296713,18507493350,20006600311,21707161342,23508855731,25436581894,27471508440,29696700637,31716076267,UZB
3524,Vanuatu,Gross Domestic Product (GDP),84424347.96,86635461.8,89047585.98,104123362.5,140104215.5,133671884.2,136285018.7,134978451.5,158697673.1,164828488.9,145933515.9,152004028.4,168205462.7,221864283.7,237077834.6,239700860.6,234826404,235831897.3,237165268.8,245296649.5,257012832.3,288183124.8,286084704,298959390,306566165.5,320905374.3,329124189.2,336927691.6,344119154.6,346840271.2,364914124.1,357429985.5,351426441.9,360691053.7,375072871.4,394962431.8,428396633.1,450550977.3,479614234,495494157.7,503566305.4,509734977.2,518679551.4,528893109.4,541080642.5,535669836,VUT
3541,Venezuela (Bolivarian Republic of),Gross Domestic Product (GDP),65431681257,67441126774,69637948241,73994115986,78480800768,83242734359,90543935116,96630422827,98696727253,1.00015E+11,98026050581,97730125808,98396925735,92869981373,91612624147,91789711528,97765538326,1.01267E+11,1.07162E+11,97978610213,1.04316E+11,1.14466E+11,1.21403E+11,1.21737E+11,1.18877E+11,1.23574E+11,1.2333E+11,1.31187E+11,1.31573E+11,1.23717E+11,1.28279E+11,1.32633E+11,1.20887E+11,1.11512E+11,1.31904E+11,1.45514E+11,1.59879E+11,1.73874E+11,1.83051E+11,1.77189E+11,1.74551E+11,1.81841E+11,1.92072E+11,1.94651E+11,1.87071E+11,1.75432E+11,Venezuela (Bolivarian Republic of)
3558,Viet Nam,Gross Domestic Product (GDP),7811180988,8108390755,8267381953,8149889532,8352155324,8601581843,9547627837,10842497813,11034358623,11775590536,11363828893,12022617043,13002493934,13924766865,15094066303,15942277000,16477475700,16897466479,17759240013,18591776772,19540127469,20704884779,22495037350,24310999883,26459844762,28984240876,31691375228,34274757408,36250494189,37980653306,40558966093,43355505936,46424997661,49833147314,53588777916,57633255739,61654878281,66050565593,69790197499,73557400855,78282167938,83167226727,87531315705,92277153181,97798680763,1.04331E+11,Viet Nam
3575,Yemen,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,6321442250,7542340876,7565804609,7936470650,8259355579,8438067047,9843363923,11863748897,12484325323,13077008661,13666965249,14707333996,15579962554,16365946572,17308133182,18110462191,19041162982,19924797630,20617193465,21444849171,22331552610,23603517873,20590350633,21006113608,20668645996,18692153286,13440249839,YEM
3592,Yemen Arab Republic (Former),Gross Domestic Product (GDP),1798295915,1927991901,2196689415,2319406245,2585195777,2884983618,3092115512,3450406254,3675247135,3862140187,4095519329,4231815277,4653668631,4816211827,4931952703,5219278439,5523343200,5827305641,6095953557,6390609307,6730572078,,,,,,,,,,,,,,,,,,,,,,,,,,Yemen Arab Republic (Former)
3608,Yemen Democratic (Former),Gross Domestic Product (GDP),658260604.9,579191429.8,571011860.9,482205103.9,470130502.2,438191230.1,554652723.2,660987127.9,765763519.4,782512160.5,898194647,969084250.1,1119043028,1166172928,1234725512,1198112200,1049321935,1083598227,1131937631,1289326961,1305475426,,,,,,,,,,,,,,,,,,,,,,,,,,Yemen Democratic (Former)
3625,Yugoslavia (Former),Gross Domestic Product (GDP),73012581705,79701773541,81212333701,83442355957,95814749706,96174418545,1.0121E+11,1.09842E+11,1.19768E+11,1.25595E+11,1.28484E+11,1.30282E+11,1.30934E+11,1.29101E+11,1.31037E+11,1.32348E+11,1.37774E+11,1.40392E+11,1.37865E+11,1.39933E+11,1.23672E+11,,,,,,,,,,,,,,,,,,,,,,,,,,Yugoslavia (Former)
3642,Zambia,Gross Domestic Product (GDP),4198687151,4288975886,4712236953,4638127124,4796262886,4765992674,4897511526,4744072865,4701798949,4516002476,4692926645,4654306030,4769645975,4910037131,4881332619,4880288819,5009720070,5147501724,5247706563,5297808983,5337473399,5233093358,5142512592,5492063259,5018343724,5163765630,5484869896,5694065124,5672104829,5935862543,6167213210,6495108516,6787773680,7259191483,7769690284,8331863429,8990399078,9741303265,10498595193,11466591468,12647449092,13357677129,14369195799,15106596939,15865686853,16321326440,ZMB
3659,Zanzibar,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,172846936.6,182701940.2,194835663.7,207287534.3,216973808,224510117.1,260557597.7,275765230,279621564.4,300983084.9,311763184,340733065.9,369892463,391750160,417320489.5,437575646.2,463689004.8,493719084.1,514435364.4,546586118.5,569955316.8,623198830.3,653394570.6,700692030.3,749483731.4,798612742.9,Zanzibar
3676,Zimbabwe,Gross Domestic Product (GDP),3648163979,3968422649,4303998038,4433493935,4544888255,4586661124,4550457971,4266402454,4174502141,4333239047,4791348188,5391485087,5533512844,5621235871,5514018838,5896936814,6022469233,6089351259,6549293809,6890906620,7372114225,7779237124,7232176446,7384804661,7813192614,7825883050,8587652180,8710097736,8752970830,8438110829,7748827378,7733829956,7274504743,6731694007,6486489770,6222940000,5997419542,5801466900,5526389264,8595404263,9573280340,10713433265,11845156225,12376244094,12852537183,12990500393,ZWE
